timestamp,area_4159,area_4556,area_5161
2013-11-01 14:00:00,148.91452,604.7973,3561.2698
2013-11-01 14:10:00,140.86243,623.5381,3521.8184
2013-11-01 14:20:00,157.93304,597.8563,3331.0718
2013-11-01 14:30:00,203.51265,565.27374,3673.116
2013-11-01 14:40:00,196.21806,614.52545,3526.9604
2013-11-01 14:50:00,189.43748,575.0139,3566.7764
2013-11-01 15:00:00,151.52654,579.33875,4786.5957
2013-11-01 15:10:00,204.06906,676.88104,3852.5596
2013-11-01 15:20:00,145.47203,561.21124,3553.7415
2013-11-01 15:30:00,165.5997,504.32706,3984.877
2013-11-01 15:40:00,184.54575,491.75504,3616.0874
2013-11-01 15:50:00,184.59526,519.6541,4438.8696
2013-11-01 16:00:00,196.18489,502.6472,4385.462
2013-11-01 16:10:00,176.23978,579.77545,5012.5845
2013-11-01 16:20:00,193.04834,575.87744,4501.1807
2013-11-01 16:30:00,168.1584,495.42413,4467.244
2013-11-01 16:40:00,187.02719,468.6535,4636.895
2013-11-01 16:50:00,238.50496,636.6037,4601.937
2013-11-01 17:00:00,233.15718,603.21857,4492.3906
2013-11-01 17:10:00,220.70149,591.6522,4473.03
2013-11-01 17:20:00,166.37546,656.37067,4758.4663
2013-11-01 17:30:00,204.85233,541.1216,4535.981
2013-11-01 17:40:00,166.41988,557.9487,5063.9717
2013-11-01 17:50:00,131.19708,680.03845,4833.545
2013-11-01 18:00:00,124.10627,583.4141,4887.7046
2013-11-01 18:10:00,134.76952,591.5948,4562.538
2013-11-01 18:20:00,124.01504,580.93494,3912.3992
2013-11-01 18:30:00,176.11624,597.14703,3911.0718
2013-11-01 18:40:00,160.50745,632.70306,4390.847
2013-11-01 18:50:00,148.32321,694.5754,3647.7764
2013-11-01 19:00:00,135.54861,659.92725,3424.9321
2013-11-01 19:10:00,140.46239,1040.6173,3459.1238
2013-11-01 19:20:00,164.86469,864.3393,3064.5295
2013-11-01 19:30:00,147.72122,862.63135,3044.1853
2013-11-01 19:40:00,176.92067,872.17377,2865.7544
2013-11-01 19:50:00,132.95479,895.84674,2748.2988
2013-11-01 20:00:00,143.12581,1201.6896,2481.1033
2013-11-01 20:10:00,172.8504,925.5032,2288.49
2013-11-01 20:20:00,145.92496,904.8897,1869.2072
2013-11-01 20:30:00,200.47539,904.41327,1705.4849
2013-11-01 20:40:00,139.7828,826.4824,1773.2513
2013-11-01 20:50:00,148.1339,817.152,1818.0271
2013-11-01 21:00:00,137.63098,940.36194,1456.8466
2013-11-01 21:10:00,150.1835,1012.25024,1236.3167
2013-11-01 21:20:00,138.3986,920.40405,1180.7887
2013-11-01 21:30:00,151.9266,1037.5647,1202.7675
2013-11-01 21:40:00,168.35033,1047.3918,931.08813
2013-11-01 21:50:00,140.04597,930.3074,1035.5615
2013-11-01 22:00:00,129.30383,882.8736,1109.8716
2013-11-01 22:10:00,147.39427,1033.8507,1171.1151
2013-11-01 22:20:00,142.45624,946.3782,1160.5278
2013-11-01 22:30:00,136.114,938.97906,943.09717
2013-11-01 22:40:00,129.94257,1010.5541,694.45447
2013-11-01 22:50:00,140.5279,833.33234,676.8163
2013-11-01 23:00:00,145.98947,865.7205,557.1828
2013-11-01 23:10:00,208.15216,924.0748,654.1044
2013-11-01 23:20:00,162.32779,995.32166,671.6373
2013-11-01 23:30:00,147.60649,994.45667,741.8164
2013-11-01 23:40:00,145.56383,806.1698,591.198
2013-11-01 23:50:00,143.8314,881.0923,480.75482
2013-11-02 00:00:00,189.51863,815.0538,300.64392
2013-11-02 00:10:00,144.22232,751.12286,542.3052
2013-11-02 00:20:00,167.56119,751.71735,457.23843
2013-11-02 00:30:00,181.39635,885.61945,270.8519
2013-11-02 00:40:00,164.30121,679.4345,314.71155
2013-11-02 00:50:00,141.18533,850.24554,232.7288
2013-11-02 01:00:00,152.1406,1020.3623,179.01506
2013-11-02 01:10:00,146.03006,752.28564,187.24101
2013-11-02 01:20:00,127.6552,629.16156,216.45963
2013-11-02 01:30:00,134.00441,555.97394,193.21896
2013-11-02 01:40:00,116.42611,650.0757,198.52818
2013-11-02 01:50:00,112.56753,428.44534,165.41632
2013-11-02 02:00:00,119.70527,628.8967,141.3078
2013-11-02 02:10:00,109.83044,395.12003,183.71149
2013-11-02 02:20:00,107.53997,391.008,161.74928
2013-11-02 02:30:00,112.06507,429.88794,133.47728
2013-11-02 02:40:00,105.89937,524.641,157.62798
2013-11-02 02:50:00,101.38106,410.95602,145.82347
2013-11-02 03:00:00,105.701904,456.6137,136.09993
2013-11-02 03:10:00,95.36801,293.70456,148.99535
2013-11-02 03:20:00,97.65385,259.09406,139.35437
2013-11-02 03:30:00,97.14236,273.3365,128.10011
2013-11-02 03:40:00,100.729546,280.8201,147.59357
2013-11-02 03:50:00,92.296745,206.84563,143.45059
2013-11-02 04:00:00,94.79659,249.90082,121.63875
2013-11-02 04:10:00,92.89135,212.91772,199.58801
2013-11-02 04:20:00,90.04638,221.77927,186.07153
2013-11-02 04:30:00,95.19556,240.56082,172.52637
2013-11-02 04:40:00,89.9528,211.27098,288.05734
2013-11-02 04:50:00,89.18651,195.21071,215.38379
2013-11-02 05:00:00,88.494286,209.26851,252.40695
2013-11-02 05:10:00,90.42279,247.86287,183.97688
2013-11-02 05:20:00,80.28643,190.94635,183.28822
2013-11-02 05:30:00,81.28852,197.7349,150.17801
2013-11-02 05:40:00,91.552505,184.43251,146.52614
2013-11-02 05:50:00,88.11791,182.24025,143.99266
2013-11-02 06:00:00,88.75357,191.03854,117.47195
2013-11-02 06:10:00,89.58513,191.59198,148.50221
2013-11-02 06:20:00,92.3825,199.87411,154.76053
2013-11-02 06:30:00,89.790344,171.95769,167.16602
2013-11-02 06:40:00,86.61322,189.86748,171.79858
2013-11-02 06:50:00,87.313,337.40723,189.75456
2013-11-02 07:00:00,86.89168,197.23676,191.741
2013-11-02 07:10:00,89.908676,311.25824,178.8318
2013-11-02 07:20:00,101.09314,203.3411,166.2935
2013-11-02 07:30:00,99.79095,195.31075,145.54857
2013-11-02 07:40:00,116.97414,230.08514,183.16138
2013-11-02 07:50:00,129.55136,229.43536,183.97903
2013-11-02 08:00:00,116.48285,225.8259,174.2138
2013-11-02 08:10:00,116.35505,225.89444,178.2121
2013-11-02 08:20:00,105.05546,332.5236,189.96144
2013-11-02 08:30:00,102.57538,307.6148,279.84915
2013-11-02 08:40:00,125.133095,239.94585,237.53706
2013-11-02 08:50:00,130.57654,276.25638,263.76172
2013-11-02 09:00:00,122.80347,317.3086,329.21576
2013-11-02 09:10:00,133.11862,344.48602,396.07126
2013-11-02 09:20:00,227.68887,499.35388,852.2459
2013-11-02 09:30:00,239.46698,405.8578,440.06827
2013-11-02 09:40:00,145.75937,367.0553,719.684
2013-11-02 09:50:00,132.52505,433.9324,652.8582
2013-11-02 10:00:00,173.86734,456.82892,781.98083
2013-11-02 10:10:00,158.89767,392.8257,868.2851
2013-11-02 10:20:00,163.37007,439.04022,1118.4288
2013-11-02 10:30:00,161.90662,389.14688,1233.6586
2013-11-02 10:40:00,158.73622,470.03473,2228.1467
2013-11-02 10:50:00,195.23303,489.52692,1978.5239
2013-11-02 11:00:00,137.36575,465.81183,1972.9512
2013-11-02 11:10:00,145.3056,689.06,2404.3345
2013-11-02 11:20:00,148.94182,570.2763,2215.5564
2013-11-02 11:30:00,154.95995,584.791,2565.3037
2013-11-02 11:40:00,155.89906,703.3169,3273.9355
2013-11-02 11:50:00,178.3788,542.9974,3813.4014
2013-11-02 12:00:00,161.48305,642.0061,3483.1326
2013-11-02 12:10:00,168.52805,559.69507,3296.1575
2013-11-02 12:20:00,173.32236,635.7836,3808.134
2013-11-02 12:30:00,155.21754,631.6396,3674.6414
2013-11-02 12:40:00,135.23857,626.6379,4698.479
2013-11-02 12:50:00,133.61467,500.2147,4791.586
2013-11-02 13:00:00,119.187416,534.2146,3831.045
2013-11-02 13:10:00,122.66864,663.3637,4165.2334
2013-11-02 13:20:00,116.16541,638.5737,4648.005
2013-11-02 13:30:00,126.929565,544.49817,5370.471
2013-11-02 13:40:00,112.47042,537.5405,4754.9634
2013-11-02 13:50:00,115.299255,622.32007,8044.0703
2013-11-02 14:00:00,123.12801,601.4836,4584.1074
2013-11-02 14:10:00,136.41135,596.8621,4547.739
2013-11-02 14:20:00,143.64928,666.788,5669.5767
2013-11-02 14:30:00,147.19772,687.17725,4989.894
2013-11-02 14:40:00,189.80164,769.4373,4966.2075
2013-11-02 14:50:00,161.74797,698.4649,4615.358
2013-11-02 15:00:00,138.46428,700.32605,5385.148
2013-11-02 15:10:00,138.57553,680.39325,5358.934
2013-11-02 15:20:00,146.48541,809.4556,5402.368
2013-11-02 15:30:00,162.49567,705.4836,5517.3076
2013-11-02 15:40:00,197.28085,679.4265,4773.766
2013-11-02 15:50:00,124.15399,661.4406,5342.809
2013-11-02 16:00:00,184.0926,858.2469,5163.3853
2013-11-02 16:10:00,166.23256,703.9988,5341.3535
2013-11-02 16:20:00,147.49635,609.6479,5764.281
2013-11-02 16:30:00,201.02345,582.8734,5493.44
2013-11-02 16:40:00,134.369,616.07983,5338.8877
2013-11-02 16:50:00,135.29811,673.4975,5332.322
2013-11-02 17:00:00,153.41235,588.8001,5176.3286
2013-11-02 17:10:00,151.82492,511.7562,4976.5176
2013-11-02 17:20:00,150.47005,585.09485,4890.354
2013-11-02 17:30:00,188.38063,611.5981,5400.149
2013-11-02 17:40:00,163.32014,594.91516,4645.8945
2013-11-02 17:50:00,143.5571,646.97394,5158.739
2013-11-02 18:00:00,159.08669,719.7951,5575.5693
2013-11-02 18:10:00,164.30365,891.7794,4172.483
2013-11-02 18:20:00,155.13005,668.1126,4605.869
2013-11-02 18:30:00,164.84015,823.75806,4813.2363
2013-11-02 18:40:00,246.79556,742.6107,4005.7976
2013-11-02 18:50:00,160.23425,825.8427,3622.9739
2013-11-02 19:00:00,191.71901,808.1967,3803.4153
2013-11-02 19:10:00,184.49774,848.3325,3460.088
2013-11-02 19:20:00,182.29973,808.3447,3704.5698
2013-11-02 19:30:00,178.13104,872.3405,3607.143
2013-11-02 19:40:00,188.9515,742.74506,3017.7131
2013-11-02 19:50:00,185.64436,994.68365,3249.0676
2013-11-02 20:00:00,205.4895,906.73773,2733.3586
2013-11-02 20:10:00,183.47433,830.5023,2702.2937
2013-11-02 20:20:00,162.03555,871.96075,2108.2964
2013-11-02 20:30:00,189.87282,910.5266,1902.9462
2013-11-02 20:40:00,175.27496,927.56665,1987.6289
2013-11-02 20:50:00,148.33006,998.9398,1673.3528
2013-11-02 21:00:00,175.83391,1000.23096,1946.526
2013-11-02 21:10:00,145.55556,974.97974,1189.1097
2013-11-02 21:20:00,180.83516,978.88385,1618.3326
2013-11-02 21:30:00,149.85567,1090.6371,1628.3291
2013-11-02 21:40:00,160.43665,1031.2428,1094.3888
2013-11-02 21:50:00,153.92587,1026.2212,1547.7048
2013-11-02 22:00:00,201.57283,1153.7748,1402.4652
2013-11-02 22:10:00,177.26921,1220.0989,1378.4828
2013-11-02 22:20:00,156.7703,1199.2471,1215.7096
2013-11-02 22:30:00,195.22803,1180.9717,1171.5894
2013-11-02 22:40:00,175.51595,1314.3867,1593.3763
2013-11-02 22:50:00,143.11284,1007.0216,870.7783
2013-11-02 23:00:00,155.34288,1133.1058,848.31
2013-11-02 23:10:00,192.86595,1120.2291,860.2668
2013-11-02 23:20:00,182.32802,1141.1678,692.98627
2013-11-02 23:30:00,173.37337,1379.0447,764.55695
2013-11-02 23:40:00,187.34656,1284.8564,674.3055
2013-11-02 23:50:00,126.910835,1120.635,581.31744
2013-11-03 00:00:00,149.97098,1026.1387,424.96426
2013-11-03 00:10:00,158.43474,1060.9622,520.13947
2013-11-03 00:20:00,141.6209,1126.7205,681.06683
2013-11-03 00:30:00,178.16417,923.2835,595.91815
2013-11-03 00:40:00,164.91246,1014.6935,393.60385
2013-11-03 00:50:00,152.6383,864.9072,481.63742
2013-11-03 01:00:00,181.04521,933.07544,706.97766
2013-11-03 01:10:00,172.87062,830.57214,503.78046
2013-11-03 01:20:00,153.16524,645.77167,286.3523
2013-11-03 01:30:00,250.48335,666.11694,246.35281
2013-11-03 01:40:00,165.98026,658.4051,247.29767
2013-11-03 01:50:00,172.35239,514.0496,183.43556
2013-11-03 02:00:00,167.66037,561.59973,247.45801
2013-11-03 02:10:00,152.35843,527.03,247.1588
2013-11-03 02:20:00,154.51852,481.702,604.86456
2013-11-03 02:30:00,168.66385,403.05377,178.28415
2013-11-03 02:40:00,152.68051,397.38678,185.02567
2013-11-03 02:50:00,142.17479,366.20892,140.05986
2013-11-03 03:00:00,160.56306,332.10138,199.02563
2013-11-03 03:10:00,153.6427,403.08603,232.22917
2013-11-03 03:20:00,141.8523,328.52945,216.6776
2013-11-03 03:30:00,138.11003,286.10086,171.48227
2013-11-03 03:40:00,141.25214,313.60037,174.41197
2013-11-03 03:50:00,137.3991,271.33755,133.10414
2013-11-03 04:00:00,136.95444,269.102,164.0036
2013-11-03 04:10:00,132.60817,256.6137,196.99199
2013-11-03 04:20:00,122.31549,250.97621,145.9573
2013-11-03 04:30:00,128.69495,242.00842,183.61462
2013-11-03 04:40:00,116.82861,266.83768,149.65778
2013-11-03 04:50:00,123.57646,253.7046,127.800934
2013-11-03 05:00:00,125.06671,239.16405,143.80553
2013-11-03 05:10:00,113.14375,221.51746,158.68571
2013-11-03 05:20:00,111.89051,206.334,118.65399
2013-11-03 05:30:00,113.90645,219.33482,157.88054
2013-11-03 05:40:00,116.58249,211.97113,177.61923
2013-11-03 05:50:00,108.24938,219.0234,123.740265
2013-11-03 06:00:00,110.595375,222.94417,178.10054
2013-11-03 06:10:00,116.29055,216.46501,166.04265
2013-11-03 06:20:00,96.76384,184.13927,128.41086
2013-11-03 06:30:00,97.78314,192.46793,192.32262
2013-11-03 06:40:00,90.94608,202.5997,172.41179
2013-11-03 06:50:00,101.382706,209.57213,152.85294
2013-11-03 07:00:00,100.17104,211.40205,191.45726
2013-11-03 07:10:00,98.05949,202.28134,195.39491
2013-11-03 07:20:00,99.35465,181.8046,160.05908
2013-11-03 07:30:00,96.84711,179.60532,251.55473
2013-11-03 07:40:00,95.93254,208.9708,209.77281
2013-11-03 07:50:00,94.45428,172.53062,162.34262
2013-11-03 08:00:00,93.0411,205.91727,212.55672
2013-11-03 08:10:00,97.35428,214.89127,231.76979
2013-11-03 08:20:00,103.38119,221.51164,180.64034
2013-11-03 08:30:00,106.63818,225.70193,212.68832
2013-11-03 08:40:00,99.85609,245.71393,233.36082
2013-11-03 08:50:00,106.59425,227.56212,473.4109
2013-11-03 09:00:00,134.53464,365.94745,277.58246
2013-11-03 09:10:00,115.138504,340.952,268.7539
2013-11-03 09:20:00,132.25746,269.9966,259.78412
2013-11-03 09:30:00,133.39384,332.2921,342.76498
2013-11-03 09:40:00,116.65032,355.95764,713.2873
2013-11-03 09:50:00,143.01698,323.98495,420.6496
2013-11-03 10:00:00,141.0888,326.0132,461.09924
2013-11-03 10:10:00,123.13446,324.84424,530.71136
2013-11-03 10:20:00,122.62403,289.58566,960.34576
2013-11-03 10:30:00,171.65752,448.58218,697.8583
2013-11-03 10:40:00,131.70651,418.12656,820.7865
2013-11-03 10:50:00,190.08655,483.73325,932.82794
2013-11-03 11:00:00,132.80884,496.77374,1033.0295
2013-11-03 11:10:00,191.91054,444.85748,1312.8007
2013-11-03 11:20:00,156.76648,649.0666,1601.3823
2013-11-03 11:30:00,134.1345,791.24506,1852.5513
2013-11-03 11:40:00,147.45078,630.4307,2090.3452
2013-11-03 11:50:00,182.08823,513.9809,2313.3489
2013-11-03 12:00:00,141.04335,467.69702,2085.5989
2013-11-03 12:10:00,149.81613,504.2128,1968.0083
2013-11-03 12:20:00,146.47409,491.74332,2257.217
2013-11-03 12:30:00,159.47777,559.62616,2456.9463
2013-11-03 12:40:00,156.22269,410.55084,2479.5923
2013-11-03 12:50:00,163.2555,462.45563,2730.4011
2013-11-03 13:00:00,180.96806,475.50436,3109.9795
2013-11-03 13:10:00,171.89241,491.44443,3129.103
2013-11-03 13:20:00,174.92578,595.5429,2793.7825
2013-11-03 13:30:00,143.68294,456.94302,2523.5867
2013-11-03 13:40:00,150.59384,573.7684,2822.4983
2013-11-03 13:50:00,160.74026,599.3377,2557.1367
2013-11-03 14:00:00,160.22313,604.63464,3297.9167
2013-11-03 14:10:00,163.84428,799.14136,3068.269
2013-11-03 14:20:00,178.86366,608.89044,3314.3147
2013-11-03 14:30:00,193.47983,547.7826,4450.648
2013-11-03 14:40:00,174.79697,612.02484,3503.3323
2013-11-03 14:50:00,180.09062,655.0181,3710.7354
2013-11-03 15:00:00,176.19926,759.6472,4601.139
2013-11-03 15:10:00,159.60193,860.7951,3621.2195
2013-11-03 15:20:00,149.51596,675.5195,2964.1252
2013-11-03 15:30:00,166.03886,670.27344,3496.481
2013-11-03 15:40:00,136.24294,643.84686,3665.1536
2013-11-03 15:50:00,190.89482,744.91425,3622.5393
2013-11-03 16:00:00,204.98311,651.4072,3996.0818
2013-11-03 16:10:00,167.92822,594.83405,3753.0215
2013-11-03 16:20:00,149.47507,504.72586,3634.772
2013-11-03 16:30:00,246.94298,599.6979,4895.725
2013-11-03 16:40:00,165.88988,558.59924,3923.0325
2013-11-03 16:50:00,177.96413,537.7267,3919.2363
2013-11-03 17:00:00,196.77545,584.1611,4008.0818
2013-11-03 17:10:00,176.95645,603.93054,4469.5303
2013-11-03 17:20:00,185.68913,559.57715,3857.1765
2013-11-03 17:30:00,175.76411,610.3976,3907.6145
2013-11-03 17:40:00,176.20474,664.3767,4163.3584
2013-11-03 17:50:00,179.74864,841.6248,3427.4507
2013-11-03 18:00:00,214.10098,524.823,3717.4807
2013-11-03 18:10:00,177.49466,610.5709,3949.0796
2013-11-03 18:20:00,217.03914,715.2263,3861.1272
2013-11-03 18:30:00,198.94276,720.5719,3430.681
2013-11-03 18:40:00,193.61801,910.72375,3516.2053
2013-11-03 18:50:00,181.4357,653.8407,3183.0276
2013-11-03 19:00:00,201.19289,828.6316,3209.6565
2013-11-03 19:10:00,180.99223,717.7952,2963.9329
2013-11-03 19:20:00,195.68935,792.0959,2317.8416
2013-11-03 19:30:00,193.65593,652.85785,2458.379
2013-11-03 19:40:00,220.36496,705.79065,2189.073
2013-11-03 19:50:00,185.35811,863.5998,2035.0841
2013-11-03 20:00:00,214.74391,829.40454,1825.858
2013-11-03 20:10:00,232.42157,690.356,1706.4469
2013-11-03 20:20:00,187.44336,898.3193,1772.779
2013-11-03 20:30:00,205.6312,857.8765,1624.7125
2013-11-03 20:40:00,221.3138,831.01514,1218.6228
2013-11-03 20:50:00,261.44913,901.3045,1139.3281
2013-11-03 21:00:00,204.30397,901.6947,919.62885
2013-11-03 21:10:00,219.30388,922.239,898.0173
2013-11-03 21:20:00,220.35052,971.3796,974.4675
2013-11-03 21:30:00,353.0042,996.9074,963.1224
2013-11-03 21:40:00,282.13675,972.9602,1320.8456
2013-11-03 21:50:00,204.81294,1091.7793,1798.2065
2013-11-03 22:00:00,204.0484,1159.483,1295.1154
2013-11-03 22:10:00,234.29352,829.24664,1661.5886
2013-11-03 22:20:00,183.78174,1019.9218,1145.9377
2013-11-03 22:30:00,226.34384,1155.2272,1107.6381
2013-11-03 22:40:00,234.47255,790.0768,741.06335
2013-11-03 22:50:00,189.83937,688.43835,488.6548
2013-11-03 23:00:00,196.8078,730.20526,657.4877
2013-11-03 23:10:00,205.11812,699.8409,514.42645
2013-11-03 23:20:00,227.95953,593.1537,476.5795
2013-11-03 23:30:00,228.91144,597.1803,494.46405
2013-11-03 23:40:00,185.03365,686.3452,353.9061
2013-11-03 23:50:00,164.7944,539.68866,535.89685
2013-11-04 00:00:00,200.00069,570.9203,416.80618
2013-11-04 00:10:00,163.94667,537.1142,362.2491
2013-11-04 00:20:00,172.96353,522.12286,291.75198
2013-11-04 00:30:00,191.32492,472.54758,325.92828
2013-11-04 00:40:00,173.43068,495.2796,231.0769
2013-11-04 00:50:00,163.72665,492.8297,225.40793
2013-11-04 01:00:00,151.5075,483.08295,256.82782
2013-11-04 01:10:00,173.59184,404.85898,217.55632
2013-11-04 01:20:00,149.70766,436.63422,185.2193
2013-11-04 01:30:00,154.45564,397.86597,225.54951
2013-11-04 01:40:00,146.69983,448.1913,376.76947
2013-11-04 01:50:00,146.1208,379.25616,153.9402
2013-11-04 02:00:00,147.67741,351.49484,201.85149
2013-11-04 02:10:00,141.66174,350.22733,194.18033
2013-11-04 02:20:00,144.20107,310.02112,152.1616
2013-11-04 02:30:00,129.08842,346.73135,194.01138
2013-11-04 02:40:00,136.44136,327.9292,182.44774
2013-11-04 02:50:00,127.66844,307.96573,154.64217
2013-11-04 03:00:00,126.18672,287.76318,187.04898
2013-11-04 03:10:00,134.19356,278.6145,176.35114
2013-11-04 03:20:00,134.95366,274.97275,151.27951
2013-11-04 03:30:00,132.51964,289.86325,190.88205
2013-11-04 03:40:00,147.23923,300.8668,183.27771
2013-11-04 03:50:00,162.89195,262.03012,150.39491
2013-11-04 04:00:00,129.56166,264.11584,182.60226
2013-11-04 04:10:00,128.46683,254.65016,171.80193
2013-11-04 04:20:00,132.98695,237.23639,158.29599
2013-11-04 04:30:00,118.86364,259.61783,196.24144
2013-11-04 04:40:00,120.775566,261.77893,175.6335
2013-11-04 04:50:00,124.600494,228.5419,147.73776
2013-11-04 05:00:00,119.1688,242.48486,186.87648
2013-11-04 05:10:00,121.55251,235.89828,195.12633
2013-11-04 05:20:00,126.228325,227.71854,170.66034
2013-11-04 05:30:00,124.361626,243.1741,198.454
2013-11-04 05:40:00,123.77182,230.48341,179.5214
2013-11-04 05:50:00,128.87485,224.4442,143.90945
2013-11-04 06:00:00,136.63545,241.55241,211.67468
2013-11-04 06:10:00,123.97351,250.10173,183.6306
2013-11-04 06:20:00,139.74678,227.59991,156.77698
2013-11-04 06:30:00,148.62021,250.88515,198.20056
2013-11-04 06:40:00,143.30975,224.30647,236.30571
2013-11-04 06:50:00,153.45042,260.77957,171.0338
2013-11-04 07:00:00,176.43587,259.63147,280.12167
2013-11-04 07:10:00,183.72351,300.3098,268.9635
2013-11-04 07:20:00,197.79422,316.64453,231.49718
2013-11-04 07:30:00,218.18507,344.45975,365.06952
2013-11-04 07:40:00,231.42332,394.9655,351.351
2013-11-04 07:50:00,267.3203,427.48343,305.57196
2013-11-04 08:00:00,383.3658,377.33392,474.32275
2013-11-04 08:10:00,284.88013,444.53122,597.41925
2013-11-04 08:20:00,421.24197,459.48813,483.61142
2013-11-04 08:30:00,527.93134,513.35583,613.1346
2013-11-04 08:40:00,431.23538,545.4659,626.9924
2013-11-04 08:50:00,469.53613,537.8871,755.3698
2013-11-04 09:00:00,482.58118,432.05054,912.8481
2013-11-04 09:10:00,339.63007,434.3842,812.44183
2013-11-04 09:20:00,426.06488,563.3055,940.1327
2013-11-04 09:30:00,438.3667,537.85815,899.18317
2013-11-04 09:40:00,417.0983,550.9961,925.48804
2013-11-04 09:50:00,456.57928,661.298,979.40607
